"Y9H_SCHID","Y9H_SCH1","Y9H_SCH2R","Y9H_SCH3R","Y9H_SCH4_1","Y9H_SCH4_2","Y9H_SCH4_3","Y9H_SCH4_4","Y9H_SCH4_5","Y9H_SCH4_6","Y9H_SCH4_7","Y9H_SCH4_8","Y9H_SCH4_9R","Y9H_SCH4_10","Y9H_SCH4_11","Y9H_SCH4_12","Y9H_SCH4_13","Y9H_SCH4_14","Y9H_SCH4_15","Y9H_SCH4_16","Y9H_SCH4_17","Y9H_SCH4_18","Y9H_SCH4_19","Y9H_SCH4_19etc","Y9H_SCH5_1","Y9H_SCH5_1_1","Y9H_SCH5_1_2","Y9H_SCH5_2","Y9H_SCH5_3","Y9H_SCH5_4","Y9H_SCH5_5","Y9H_SCH6A1","Y9H_SCH6A2","Y9H_SCH6A3","Y9H_SCH6A4","Y9H_SCH6B1","Y9H_SCH6B2","Y9H_SCH6B3","Y9H_SCH6B4","Y9H_SCH6B5","Y9H_SCH6C1","Y9H_SCH6C2","Y9H_SCH6C3","Y9H_SCH6D1","Y9H_SCH6D2","Y9H_SCH6D3","Y9H_SCH6D4","Y9H_SCH6D5","Y9H_SCH6D6","Y9H_SCH6D7","Y9H_SCH6D8","Y9H_SCH6D9","Y9H_SCH6D10","Y9H_SCH6D11","Y9H_SCH6D12","Y9H_SCH6D13","Y9H_SCH6D14","Y9H_SCH6D15","Y9H_SCH6D16","Y9H_SCH6D17","Y9H_SCH6D18","Y9H_SCH6D19","Y9H_SCH6D20","Y9H_SCH6D21","Y9H_SCH6D22","Y9H_SCH6D23","Y9H_SCH6D24","Y9H_SCH6D25","Y9H_SCH6D26","Y9H_SCH6D27","Y9H_SCH6D28","Y9H_SCH6D28etc","Y9H_SCH7_1","Y9H_SCH7_2","Y9H_SCH7_3","Y9H_SCH7_4","Y9H_SCH7_5","Y9H_SCH7_6","Y9H_SCH8_1","Y9H_SCH8_2","Y9H_SCH8_3","Y9H_SCH9_1M","Y9H_SCH9_2M","Y9H_SCH9_3M","Y9H_SCH9_4M","Y9H_SCH9_5M","Y9H_SCH9_5etc","Y9H_SCH9_6M","Y9H_SCH10","Y9H_SCH10_1","Y9H_SCH10_2","Y9H_SCH10_2etc","Y9H_SCH11_1","Y9H_SCH11_2","Y9H_SCH11_3","Y9H_SCH12_1","Y9H_SCH12_2","Y9H_SCH13_1","Y9H_SCH13_2","Y9H_SCH13_3","Y9H_SCH13_4","Y9H_SCH13_5","Y9H_SCH13_6","Y9H_SCH14_1_1","Y9H_SCH14_1_2","Y9H_SCH14_2_1","Y9H_SCH14_2_2","Y9H_SCH14_3_1","Y9H_SCH14_3_2","Y9H_SCH14_4_1","Y9H_SCH14_4_2","Y9H_SCH14_5_1","Y9H_SCH14_5_2","Y9H_SCH14_6etc","Y9H_SCH14_6_1","Y9H_SCH14_6_2","Y9H_SCH15","Y9H_SCH15_1_1","Y9H_SCH15_1_2","Y9H_SCH15_1_3","Y9H_SCH15_1_4","Y9H_SCH15_1_5","Y9H_SCH15_1_6","Y9H_SCH16","Y9H_SCH16_1","Y9H_SCH16_1etc","Y9H_SCH16_2","Y9H_SCH16_3","Y9H_SCH17_1","Y9H_SCH17_2","Y9H_SCH17_3","Y9H_SCH17_4","Y9H_SCH17_5","Y9H_SCH17_6","Y9H_SCH17_7","Y9H_SCH17_8","Y9H_SCH17_9","Y9H_SCH18_1","Y9H_SCH18_2","Y9H_SCH18_3","Y9H_SCH18_4","Y9H_SCH18_5","Y9H_SCH18_6","Y9H_SCH18_7","Y9H_SCH18_8","Y9H_SCH19_1","Y9H_SCH19_2","Y9H_SCH19_3","Y9H_SCH19_4","Y9H_SCH19_5","Y9H_SCH19_6","Y9H_SCH19_7","Y9H_SCH19_8","Y9H_SCH20_1","Y9H_SCH20_2","Y9H_SCH20_3","Y9H_SCH20_4","Y9H_SCH20_5","Y9H_SCH20_6"
592.0,1,1,3,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2,,,372.0,201.0,171.0,22.0,26.0,8.0,3.0,79.0,9.0,1.0,,26.0,27.0,23.0,17.0,18.0,58.0,30.0,1.0,3.0,,,6.0,,,1.0,,,,,,1.0,1.0,11.0,,1.0,,,,1.0,,,,,,,4.0,"시설(조경), 특수운영직",69.0,8.0,,3.0,,20.0,0,0,0,0,0,0,0,0,,1,2,,1,,5,5,5,5,5,82.0,20.0,9.0,24.0,0.0,0.0,,,1.0,15.0,,,17.0,1.0,,,,,,1,1,1,1,1,1,2,1,7,,82.0,43.0,1,1,1,1,1,1,1,1,2,174.0,228.0,0.0,27.0,0.0,38.0,,,32.0,61.0,,,7.0,,,,,,,,,
593.0,1,1,3,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,,150.0,84.0,66.0,3.0,3.0,6.0,2.0,46.0,8.0,1.0,0.0,18.0,14.0,11.0,3.0,15.0,31.0,14.0,1.0,1.0,,,5.0,,2.0,,,,,,,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,80.0,18.0,1.0,,,1.0,2,2,2,0,1,0,0,0,,0,2,,1,,4,3,3,3,3,12.0,10.0,5.0,4.0,,8.0,1.0,5.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,,46.0,15.0,1,1,1,1,1,1,1,2,1,24.0,42.0,,30.0,36.0,,,30.0,25.0,35.0,,15.0,15.0,,,10.0,,,,,,
594.0,1,2,3,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,,306.0,160.0,146.0,25.0,0.0,7.0,,62.0,9.0,1.0,0.0,35.0,15.0,8.0,4.0,14.4,37.0,25.0,0.0,1.0,,,2.0,,,3.0,,,,,,1.0,1.0,9.0,,,,,,1.0,,,,,,,2.0,"시설미화원",68.8,9.8,1.0,20.2,0.0,0.2,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,4,4,16.0,9.0,5.0,20.0,0.0,2.0,1.0,15.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,9,65.0,15.0,1,1,1,1,1,1,1,1,1,88.0,167.0,1.0,16.0,,,,2.0,,94.0,,6.0,,,,,,,,,,
595.0,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,321.0,149.0,172.0,21.0,45.0,1.0,,69.0,9.0,1.0,1.0,31.0,24.0,15.0,7.0,16.06,39.0,39.0,,2.0,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,75.2,15.2,,4.2,,5.4,0,0,0,0,0,0,0,0,,1,1,2,-999,,3,3,3,5,5,55.0,13.0,3.0,1.0,,,,,1.0,20.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,,46.0,30.0,1,1,1,1,1,1,1,1,1,95.0,138.0,,,25.0,,,92.0,27.1,39.4,,,7.1,,,26.2,,,,,,
596.0,2,1,3,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,,246.0,141.0,105.0,10.0,18.0,,,48.0,13.0,1.0,,13.0,22.0,8.0,12.0,20.0,,,,,,,2.0,,,,,,,,,1.0,2.0,11.0,,,,,,,1.0,,,,,,1.0,"당직전담원",78.6,1.2,0.0,15.5,0.3,4.4,2,2,2,0,1,1,0,0,,0,2,,1,,4,4,4,5,5,27.0,6.0,5.0,8.0,0.0,12.0,,,1.0,2.0,,,,,,,,,,1,1,1,,1,1,,1,6,,61.0,15.0,1,1,1,1,1,1,1,1,1,78.0,117.0,,,,,,105.0,25.0,70.0,,,,,,5.0,,,,,,
597.0,1,1,3,1,,,,1,,1,1,2,,,,,,,,,,,,200.0,90.0,110.0,,,0.0,2.0,61.0,,1.0,,10.0,34.0,15.0,2.0,18.0,34.0,26.0,1.0,,,,,,,,,,,,,1.0,1.0,6.0,,,,,,1.0,,,,,,,,,73.0,23.0,1.0,,,3.0,1,1,1,0,1,1,0,0,,0,1,2,-999,,5,5,5,5,5,37.0,25.0,5.0,15.0,,,1.0,10.0,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,8,61.0,30.0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
598.0,1,1,3,2,1,,,,,,1,2,,,1,,,,,,,,,249.0,135.0,114.0,,,2.0,,52.0,13.0,1.0,,25.0,18.0,8.0,3.0,12.0,37.0,15.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,8.0,,,,,,,,,,,,,,,63.8,11.8,0.0,4.1,0.0,20.3,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,4,4,70.0,12.0,11.0,9.0,0.0,6.0,1.0,15.0,,,,,,,,,,,,1,1,1,2,1,2,2,1,7,8,60.0,169.0,1,1,1,1,2,1,1,2,1,79.0,86.0,,,,,,48.0,30.0,60.0,,,,,,10.0,,,,,,
599.0,1,1,3,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,,,319.0,168.0,151.0,7.0,0.0,6.0,0.0,72.0,7.0,1.0,0.0,20.0,36.0,14.0,9.0,15.69,39.0,40.0,0.0,2.0,,,2.0,,,1.0,,,,,,,,10.0,,1.0,,,,1.0,,1.0,,,,,,,65.2,18.5,0.05,3.6,0.0,12.65,0,0,0,,,,,,,,2,,1,,2,1,2,5,5,20.0,9.0,4.0,3.0,,12.0,,,1.0,10.0,1.0,10.0,,,,,,,,1,1,1,1,1,2,2,1,7,9,77.0,30.0,1,1,1,1,1,1,1,1,1,78.0,252.0,,,,,,83.0,40.0,60.0,,,,,,,,,,,,
600.0,1,1,3,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,,,185.0,101.0,84.0,17.0,32.0,2.0,1.0,61.0,5.0,1.0,,21.0,32.0,6.0,7.0,14.57,42.0,24.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,6.0,,1.0,,,,1.0,1.0,,,,,,,,70.2,10.1,0.1,3.0,0.0,16.6,0,0,0,0,0,0,0,0,,1,1,2,-999,,3,3,2,3,2,45.0,5.0,7.0,9.0,,,,,1.0,15.0,,,,,,,,,,1,1,1,1,1,1,1,1,7,9,63.0,150.0,1,1,1,1,1,1,2,2,1,58.0,85.0,,7.0,,,,48.0,40.0,45.0,,5.0,,,,10.0,,,,,,
601.0,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,,,238.0,,238.0,31.0,58.0,3.0,2.0,55.0,13.0,1.0,,14.0,22.0,22.0,11.0,19.14,41.0,27.0,1.0,2.0,,,11.0,,,,,,3.0,,,2.0,1.0,12.0,,,1.0,,,,,,,,,,,,85.0,3.4,0.5,1.7,0.1,9.3,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,5,5,62.0,12.0,5.0,6.0,1.0,2.0,,,1.0,5.0,,,2.0,4.0,,,,,,1,1,1,2,1,1,2,1,6,,37.0,90.0,1,1,1,1,1,1,1,1,1,92.0,134.0,,25.0,,,49.0,,30.0,55.0,,5.0,,,,10.0,,,,,,
602.0,1,1,3,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,,,355.0,206.0,149.0,,,4.0,,74.0,11.0,1.0,0.0,26.0,26.0,15.0,7.0,15.38,42.0,30.0,2.0,2.0,,,2.0,,,,,,,,,1.0,1.0,12.0,,,,,1.0,1.0,6.0,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,,0,1,2,-999,,5,5,5,4,4,53.0,4.0,2.0,2.0,0.0,,1.0,12.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,6,,83.0,30.0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
605.0,1,1,3,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,,"AI 융합 교육과정 운영교, 메이커 스페이스 운영교, 원격수업 선도학교",280.0,121.0,159.0,11.0,10.0,,1.0,47.0,14.0,1.0,1.0,13.0,20.0,10.0,4.0,15.2,26.0,20.0,1.0,2.0,,,6.0,,,,,,,,,,1.0,8.0,,1.0,,,,1.0,,,,,,,1.0,"공익요원",58.0,15.0,2.0,16.0,,9.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,5,5,5,5,70.0,10.0,9.0,10.0,,8.0,,,1.0,4.0,1.0,2.0,,,,,,,,1,1,1,2,1,2,1,1,7,8,62.0,30.0,1,1,1,1,1,1,1,1,1,65.0,228.0,,,,,,2.0,22.0,77.0,,,,,,1.0,,,,,,
606.0,2,2,3,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,32.0,57.0,,,39.0,25.0,1.0,,27.0,15.0,11.0,8.0,,51.0,13.0,,64.0,,,,,,,,,,,,1.0,1.0,7.0,,,,,,1.0,,1.0,,,,,,,78.47,2.64,0.16,1.06,0.2,17.42,0,0,0,0,1,0,0,0,,0,1,1,-999,,5,4,4,5,5,29.0,9.0,4.0,8.0,8.0,,0.0,,0.0,,1.0,5.0,0.0,,1.0,10.0,,,,,,,,,,,1,1,,62.0,50.0,1,1,1,1,1,1,1,1,1,62.0,78.0,,98.0,,,47.0,,12.0,34.0,,46.0,,8.0,,,86.0,,,,,
607.0,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,,281.0,163.0,118.0,8.0,12.0,1.0,1.0,57.0,14.0,1.0,,22.0,14.0,10.0,11.0,15.8,41.0,16.0,,2.0,,,9.0,,,,1.0,,,,,1.0,1.0,8.0,,,,,,1.0,,1.0,,,2.0,,,,68.36,22.99,0.0,3.04,0.0,5.62,1,3,3,0,1,1,0,0,,0,2,,2,,5,5,5,5,5,19.0,12.0,12.0,13.0,1.0,20.0,1.0,15.0,,,,,10.0,5.0,,,,,,1,1,1,1,1,1,2,1,7,9,62.0,15.0,1,1,1,1,1,1,1,1,1,112.0,122.0,0.0,69.0,31.0,0.0,0.0,6.0,32.0,59.0,0.0,9.0,9.0,0.0,0.0,0.0,,,,,,
608.0,1,1,3,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,,,311.0,166.0,145.0,30.0,56.0,4.0,1.0,64.0,14.0,1.0,,38.0,24.0,11.0,5.0,11.7,61.0,15.0,2.0,2.0,,,2.0,,,1.0,,,,,,1.0,1.0,7.0,,,,,,1.0,,,,,,,2.0,"당직기사, 화장실청소원",77.0,11.76,0.36,2.81,,8.07,0,0,0,,,,,,,,2,,1,,5,5,5,5,5,25.0,15.0,6.0,4.0,1.0,12.0,1.0,20.0,,,,,,,,,,,,1,2,2,2,1,1,2,1,7,,75.0,30.0,1,1,1,1,1,1,1,2,1,27.6,39.2,0.0,1.1,0.0,0.0,0.0,32.2,25.3,66.0,0.3,5.1,0.3,1.3,0.3,1.3,,,,,,
609.0,1,1,3,2,1,2,2,,2,1,1,2,2,2,2,2,2,2,2,,2,,,323.0,172.0,151.0,6.0,8.0,1.0,3.0,63.0,12.0,1.0,1.0,6.0,28.0,15.0,14.0,20.3,34.0,28.0,1.0,2.0,,,2.0,,,,,,,,,1.0,1.0,9.0,,1.0,,,,1.0,,,,,,,,,71.0,15.0,0.0,4.0,,10.0,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,5,5,5,5,26.0,22.0,5.0,7.0,0.0,6.0,,,1.0,20.0,,,21.0,,,,,,,1,1,1,2,1,1,2,1,7,10,74.0,18.0,1,1,1,1,1,1,2,1,1,163.0,230.0,0.0,,,,,22.0,30.0,60.0,,,,,,10.0,,,,,,
610.0,2,1,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,,,352.0,179.0,173.0,63.0,96.0,,4.0,65.0,34.0,2.0,,17.0,27.0,13.0,8.0,15.0,44.0,20.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,87.1,2.8,0.09,9.98,0.03,0.0,0,0,0,0,0,0,0,0,,1,2,,1,,0,0,0,0,0,61.0,5.0,14.0,,,,,,1.0,1.0,,,,,,,,,,1,1,1,1,1,1,2,1,,17,91.0,20.0,1,1,1,1,1,2,2,2,2,73.0,13.0,0.0,175.0,,,,,20.0,10.0,,70.0,,,,,,15.0,14.0,,,
611.0,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,,,261.0,261.0,,19.0,14.0,,4.0,57.0,21.0,1.0,,15.0,29.0,10.0,3.0,16.0,38.0,19.0,,2.0,,,6.0,,,,,,,,,1.0,1.0,14.0,,,,,,,1.0,,,,,,,,77.0,5.0,1.0,1.9,0.1,15.0,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,0,0,106.0,7.0,7.0,13.0,,133.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,7,73.0,30.0,1,1,1,1,1,1,1,1,1,103.0,175.0,,10.0,1.0,,,51.0,20.0,70.0,,4.0,,3.0,,3.0,,,,,,
612.0,1,1,3,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,,,235.0,122.0,113.0,26.0,0.0,9.0,2.0,58.0,9.0,1.0,0.0,16.0,26.0,14.0,2.0,15.25,31.0,26.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,1.0,7.0,,,,,,,,,,,,,,,72.89,20.08,0.01,2.71,0.0,4.31,0,0,0,0,0,0,0,0,,1,2,,1,,4,3,0,0,0,27.0,11.0,9.0,5.0,0.0,8.0,1.0,10.0,,,,,,,,,,,,1,1,1,2,2,2,2,1,7,10,66.0,15.0,1,1,1,1,2,2,2,2,2,104.0,116.0,,,,,,92.0,18.3,67.3,1.2,12.4,,0.8,,,,,,,,
613.0,1,1,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,"자율학교",339.0,180.0,159.0,0.0,8.0,4.0,,75.0,12.0,1.0,0.0,8.0,26.0,17.0,12.0,19.45,32.0,29.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.2,10.4,0.2,16.9,,0.3,2,2,2,0,0,0,1,0,,0,1,3,-999,,4,4,4,4,4,59.0,38.0,7.0,5.0,0.0,,,,1.0,,,,,,,,,,,1,1,1,1,1,1,2,1,7,11,73.0,15.0,1,1,1,1,1,1,1,1,1,123.0,228.0,,,,,,,,99.0,,1.0,,,,,,,,,,
614.0,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,,,165.0,141.0,24.0,,,10.0,,51.0,15.0,1.0,0.0,23.0,21.0,7.0,15.0,17.0,42.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,82.0,6.8,0.8,5.0,,5.4,0,0,0,0,1,1,0,0,,0,2,,1,,2,2,2,2,2,3.0,23.0,8.0,20.0,1.0,1.0,1.0,18.0,0.0,,0.0,,0.0,,0.0,,,0.0,,1,2,2,1,1,1,2,1,7,,60.0,15.0,1,1,1,1,1,1,1,1,1,63.0,6.0,,65.0,,,81.0,,29.3,2.8,0.0,30.2,0.0,0.0,37.7,0.0,18.0,,,,,
615.0,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,,206.0,41.0,165.0,5.0,10.0,0.0,1.0,53.0,3.0,1.0,0.0,6.0,34.0,13.0,,16.3,23.0,26.0,4.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,34.9,9.2,0.0,0.0,0.0,55.9,0,0,0,0,0,0,0,0,,1,2,,3,,5,5,5,5,5,131.0,12.0,6.0,,,,,,1.0,12.0,,,,,,,,,,1,1,2,2,1,1,2,1,6,,53.0,15.0,1,1,1,1,1,1,1,1,1,0.0,155.0,6.0,,,,,43.0,0.1,99.7,0.2,,,,,,,,,,,
616.0,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,224.0,,224.0,17.0,30.0,2.0,3.0,51.0,14.0,1.0,0.0,5.0,15.0,45.0,2.0,35.2,51.0,15.0,1.0,,,,5.0,,,,,,,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,51.0,,46.0,,3.0,0,0,0,0,0,0,0,0,,1,2,,1,,0,0,0,5,5,12.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1,2,1,2,2,1,7,,62.0,15.0,1,1,1,1,1,1,1,1,1,102.0,124.0,,2.0,,,,,44.0,51.0,,5.0,,,,,,,,,,
617.0,1,1,3,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,2,,,160.0,68.0,92.0,,,3.0,4.0,50.0,14.0,1.0,1.0,21.0,19.0,14.0,12.0,17.52,44.0,21.0,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,4.0,,,,,,1.0,,,,,,,3.0,"시설미화원2, 시설당직원1",0.1,10.0,,73.1,,16.8,0,0,0,0,0,0,0,0,,1,2,,1,,5,5,5,4,4,2.0,19.0,7.0,20.0,1.0,3.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,9,66.0,30.0,1,1,1,1,1,1,1,1,1,108.0,11.0,,53.0,,,,82.0,27.5,10.6,,54.4,2.5,,,5.0,,15.1,,,,
618.0,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,,195.0,195.0,0.0,,,,,47.0,13.0,1.0,0.0,10.0,18.0,14.0,7.0,18.2,25.0,23.0,1.0,2.0,,,2.0,,,,,,,,,,,4.0,,1.0,,,,,1.0,,,,,,,,71.0,15.0,0.0,3.0,0.0,11.0,3,3,3,0,1,0,0,0,,0,2,,1,,4,4,4,4,4,20.0,20.0,10.0,,,,,,1.0,15.0,,,,,,,,,,,,,,,,,1,7,8,56.0,30.0,1,1,1,1,1,1,1,1,1,71.0,115.0,,,,,,22.0,38.5,54.4,,4.0,,0.5,,2.6,,,,,,
619.0,1,1,3,2,1,2,2,2,,,1,2,,,,,2,,,,,,,229.0,112.0,117.0,,,4.0,10.0,51.0,15.0,1.0,0.0,30.0,14.0,4.0,3.0,9.84,,,,2.0,,,2.0,,,1.0,,,,,,1.0,9.0,,,1.0,,,,1.0,,,,,,,,,75.9,13.6,0.0,3.2,7.3,,0,0,0,,,,,,,,2,,1,,5,5,5,0,0,16.0,13.0,13.0,1.0,1.0,21.0,,,1.0,10.0,,,,,,,,,,1,1,1,1,1,2,2,1,7,,74.0,30.0,1,1,1,1,1,1,1,1,1,78.0,90.0,0.0,16.0,,2.0,86.0,,28.67,33.08,0.0,5.88,,0.73,31.61,,,,,,,
620.0,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,270.0,154.0,116.0,6.0,8.0,0.0,0.0,57.0,5.0,1.0,1.0,12.0,18.0,18.0,9.0,18.38,29.0,27.0,1.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,66.76,13.07,0.45,3.18,0.0,16.97,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,5,5,106.0,2.0,3.0,10.0,,,,,1.0,20.0,,,18.0,18.0,1.0,3.0,,,,1,1,1,1,1,1,2,1,7,7,61.0,15.0,1,1,1,1,1,1,1,1,1,21.0,162.0,1.0,,,,,,0.37,97.4,1.48,0.74,,,,,,,,,,
621.0,1,1,3,1,,,,1,,1,,2,,,,,,1,,,,,,335.0,191.0,144.0,9.0,10.0,10.0,4.0,61.0,9.0,1.0,0.0,33.0,29.0,9.0,1.0,14.0,49.0,23.0,,2.0,,,,2.0,,1.0,,,,,,,1.0,9.0,,,,,,1.0,3.0,,,,,,2.0,"기숙사 사감",47.2,8.1,0.0,44.0,0.0,0.7,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,3,3,72.0,17.0,7.0,8.0,,,0.0,,0.0,,1.0,2.5,,,,,,,,2,,,,,,,1,7,14,70.0,15.0,1,1,1,1,1,1,1,2,1,73.0,170.0,,,,,56.0,,27.0,70.0,1.0,,2.0,,,,,,,,,
622.0,1,1,3,2,1,,,,1,,,2,,,1,,1,,,,,,,218.0,121.0,97.0,,,,,54.0,6.0,1.0,,8.0,22.0,12.0,12.0,,31.0,23.0,,4.0,1.0,,1.0,,,,,,,,,1.0,1.0,7.0,,1.0,,,,1.0,,,,,,,,,,,,,,,2,2,2,0,0,1,0,0,,0,1,1,-999,,5,5,5,5,5,54.0,16.0,10.0,5.0,,,1.0,,,,,,,,,,,,,1,1,1,1,,1,,1,,8,51.0,248.0,1,1,1,1,1,1,1,1,1,38.0,127.0,1.0,11.0,,,78.0,,25.0,65.0,1.0,9.0,,,,,,,,,,
623.0,1,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,275.0,148.0,127.0,19.0,11.0,4.0,0.0,67.0,9.0,1.0,1.0,13.0,37.0,12.0,5.0,15.0,37.0,30.0,0.0,2.0,,,4.0,,,,,,,,,,1.0,8.0,,,,,,1.0,,1.0,,,,,,,82.0,10.0,,3.3,,4.7,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,3,3,3,4,14.0,6.0,4.0,2.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1,7,16,77.0,16.0,1,1,1,1,1,1,1,1,1,52.0,161.0,1.0,2.0,0.0,0.0,100.0,0.0,9.96,76.93,,7.69,0.9,0.9,1.81,1.81,,,,,,
624.0,1,1,3,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,,325.0,175.0,150.0,3.0,6.0,4.0,0.0,70.0,7.0,1.0,1.0,6.0,27.0,26.0,11.0,19.66,32.0,35.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,90.0,0.0,0.0,4.0,0.0,6.0,0,0,0,0,0,0,0,0,,1,1,2,-999,,3,3,3,4,4,93.0,9.0,8.0,1.0,0.0,10.0,1.0,30.0,0.0,,0.0,,0.0,,0.0,,,0.0,,1,1,1,1,1,1,2,1,7,9,75.0,8.0,1,1,1,1,1,2,1,2,1,46.0,168.0,1.0,,,,,158.0,19.0,80.0,1.0,,,,,,,,,,,
625.0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,,,200.0,84.0,116.0,6.0,15.0,,,40.0,11.0,1.0,,18.0,12.0,19.0,2.0,15.3,27.0,23.0,1.0,,,,6.0,,,,,,,,,1.0,1.0,7.0,,1.0,,,,,,,,,,,,,69.0,3.0,1.0,26.0,1.0,,0,0,0,0,0,0,0,0,,1,2,,1,,3,2,2,2,2,43.0,23.0,8.0,,,25.0,,,1.0,10.0,,,,,,,"진로진학상담,목사",4.0,13.0,1,1,1,1,1,1,1,1,7,7,50.0,140.0,1,1,1,1,1,2,1,1,1,44.0,127.0,3.0,13.0,,,,26.0,10.0,80.0,1.0,7.0,,,,2.0,,,,,,
